gene_id	gene_name	cancer_gene	self_rbp	shRNA_KD	uorftx_number	alltx_number	eps	uorftx_tpm_control	uorftx_tpm_smg6	uorftx_tpm_upf1	gene_tpm_control	gene_tpm_smg6	gene_tpm_upf1	frac_control	frac_smg6	frac_upf1
ENSG00000105518.9	TMEM205	FALSE	FALSE	FALSE	1	3	0	3.927621	3.401876	4.194634	12.503088	14.153338000000002	10.002552999999999	0.31413207681174443	0.24035856417758128	0.4193563383268252
ENSG00000132010.11	ZNF20	FALSE	FALSE	FALSE	1	1	0	1.172271	2.274964	6.047908	1.172271	2.274964	6.047908	1	1	1
ENSG00000105576.11	TNPO2	FALSE	FALSE	FALSE	2	4	0	2.190664	4.173012	6.861364	3.383682	5.610948	8.541402	0.6474201771915918	0.7437267285314354	0.8033065297711078
ENSG00000104907.8	TRMT1	FALSE	FALSE	FALSE	2	3	0	9.0688	14.339939000000001	17.660279999999997	9.425847	14.771006	18.787691	0.9621204333149053	0.9708166796493076	0.939992040533347
ENSG00000105708.8	ZNF14	FALSE	FALSE	FALSE	1	1	0	16.542734	12.442255	13.572942	16.542734	12.442255	13.572942	1	1	1
ENSG00000081665.9	ZNF506	FALSE	FALSE	FALSE	1	1	0	17.459752	17.792207	19.445644	17.459752	17.792207	19.445644	1	1	1
ENSG00000182141.5	ZNF708	FALSE	FALSE	FALSE	1	1	0	1.643412	6.338246	10.804785	1.643412	6.338246	10.804785	1	1	1
ENSG00000153896.13	ZNF599	FALSE	FALSE	FALSE	2	2	0	2.257868	2.237395	2.108474	2.257868	2.237395	2.108474	1	1	1
ENSG00000105258.4	POLR2I	FALSE	FALSE	FALSE	1	1	0	59.476008	46.935161	45.490429	59.476008	46.935161	45.490429	1	1	1
ENSG00000196967.6	ZNF585A	FALSE	FALSE	FALSE	2	3	0	8.14619	12.049893999999998	9.153393	19.232946	26.050967	25.603076	0.4235539370827538	0.4625507375599531	0.35751145682651564
ENSG00000104824.12	HNRNPL	FALSE	TRUE	TRUE	1	2	0	283.092601	385.551155	462.589554	291.490935	397.135176	477.165995	0.9711883527355663	0.9708310376414503	0.9694520541012148
ENSG00000068903.15	SIRT2	FALSE	FALSE	FALSE	0	2	0	0	0	0	13.489374999999999	17.035918	13.37414	0	0	0
ENSG00000006712.10	PAF1	FALSE	FALSE	FALSE	3	3	0	45.133986	45.432607	59.271316000000006	45.133986	45.432607	59.271316000000006	1	1	1
ENSG00000105202.3	FBL	FALSE	FALSE	FALSE	1	1	0	31.101136	35.558272	18.508725	31.101136	35.558272	18.508725	1	1	1
ENSG00000197782.10	ZNF780A	FALSE	FALSE	FALSE	2	2	0	14.272336	22.828419	25.642428	14.272336	22.828419	25.642428	1	1	1
ENSG00000197019.4	SERTAD1	FALSE	FALSE	FALSE	1	1	0	6.402349	6.400401	10.097378	6.402349	6.400401	10.097378	1	1	1
ENSG00000123810.3	B9D2	FALSE	FALSE	FALSE	1	1	0	2.934728	2.336799	2.724459	2.934728	2.336799	2.724459	1	1	1
ENSG00000124459.7	ZNF45	FALSE	FALSE	FALSE	1	2	0	3.006105	5.579106	6.48669	3.006105	5.579106	9.791907	1	1	0.6624542083579839
ENSG00000167383.4	ZNF229	FALSE	FALSE	FALSE	1	1	0	2.014776	2.348822	2.552891	2.014776	2.348822	2.552891	1	1	1
ENSG00000167384.6	ZNF180	FALSE	FALSE	FALSE	1	1	0	3.77476	2.304097	2.19401	3.77476	2.304097	2.19401	1	1	1
ENSG00000169515.5	CCDC8	FALSE	FALSE	FALSE	1	1	0	7.095999	5.969094	5.299946	7.095999	5.969094	5.299946	1	1	1
ENSG00000105281.8	SLC1A5	FALSE	FALSE	FALSE	2	3	0	9.327242	20.727001	21.313254	14.893029	42.213617	42.830850999999996	0.6262824036668431	0.4910027254949511	0.4976145349061592
ENSG00000042753.7	AP2S1	FALSE	FALSE	FALSE	1	1	0	12.756953	10.128655	11.454076	12.756953	10.128655	11.454076	1	1	1
ENSG00000105483.12	CARD8	FALSE	FALSE	FALSE	2	3	0	11.677548	18.404434	21.084496	18.834145	23.900244999999998	26.962879	0.6200200752410051	0.770052106160418	0.7819823691676249
ENSG00000105516.6	DBP	FALSE	FALSE	FALSE	1	1	0	1.098713	0.673124	0.158663	1.098713	0.673124	0.158663	1	1	1
ENSG00000104812.10	GYS1	FALSE	FALSE	FALSE	1	2	0	7.26372	12.130925	9.152827	13.847000000000001	19.287463	16.915985	0.5245699429479309	0.6289538961137605	0.5410756157563393
ENSG00000104872.6	PIH1D1	FALSE	FALSE	FALSE	1	2	0	126.295173	260.936256	363.731918	147.604478	296.43579800000003	407.686689	0.8556323948383192	0.8802454283878359	0.8921849248798996
ENSG00000126456.11	IRF3	FALSE	FALSE	FALSE	2	4	0	4.549381	5.059139	4.882297	9.677796	19.858506	16.206532	0.47008440764818765	0.25475929558849997	0.3012548890780582
ENSG00000010361.9	FUZ	FALSE	FALSE	FALSE	3	3	0	25.54324	35.144133	35.935414	25.54324	35.144133	35.935414	1	1	1
ENSG00000204673.6	AKT1S1	FALSE	FALSE	FALSE	1	5	0	12.018048	13.392245	12.494907	19.385692	22.134872	24.473855999999998	0.6199442351606536	0.605029249773841	0.5105410034283114
ENSG00000104951.11	IL4I1	FALSE	FALSE	FALSE	1	1	0	0.176965	0	0	0.176965	0	0	1	NaN	NaN
ENSG00000213024.6	NUP62	FALSE	FALSE	FALSE	5	5	0	28.71345	29.422644000000002	26.994116000000002	28.71345	29.422644000000002	26.994116000000002	1	1	1
ENSG00000105053.6	VRK3	FALSE	FALSE	FALSE	4	4	0	15.794013999999999	15.928925000000001	26.122543999999998	15.794013999999999	15.928925000000001	26.122543999999998	1	1	1
ENSG00000142556.14	ZNF614	FALSE	FALSE	FALSE	1	1	0	2.869217	5.263062	5.973702	2.869217	5.263062	5.973702	1	1	1
ENSG00000197608.7	ZNF841	FALSE	FALSE	FALSE	1	2	0	2.082325	0.573969	1.537784	2.082325	1.707184	1.914785	1	0.33620804787298847	0.8031105319918425
ENSG00000204611.2	ZNF616	FALSE	FALSE	FALSE	1	1	0	3.167801	6.844263	8.612755	3.167801	6.844263	8.612755	1	1	1
ENSG00000196267.8	ZNF836	FALSE	FALSE	FALSE	2	2	0	3.485687	2.2836309999999997	3.269927	3.485687	2.2836309999999997	3.269927	1	1	1
ENSG00000167766.14	ZNF83	FALSE	FALSE	FALSE	6	7	0	8.566798	13.527202	24.876815	13.369976	19.174795	30.595723	0.6407489437527787	0.7054678811429276	0.8130814558623113
ENSG00000213020.4	ZNF611	FALSE	FALSE	FALSE	1	3	0	0.218944	0.492025	0.848429	5.225392	3.432394	6.033316	0.041900014391264805	0.14334747118192143	0.14062399516285903
ENSG00000204604.5	ZNF468	FALSE	FALSE	FALSE	2	2	0	8.410766	8.169806000000001	15.401240999999999	8.410766	8.169806000000001	15.401240999999999	1	1	1
ENSG00000170949.13	ZNF160	FALSE	FALSE	FALSE	2	2	0	3.48088	2.719821	6.458344	3.48088	2.719821	6.458344	1	1	1
ENSG00000197937.8	ZNF347	FALSE	FALSE	FALSE	1	1	0	140.874396	175.821852	171.040392	140.874396	175.821852	171.040392	1	1	1
ENSG00000197128.7	ZNF772	FALSE	FALSE	FALSE	2	2	0	6.98063	8.622169	5.4618459999999995	6.98063	8.622169	5.4618459999999995	1	1	1
ENSG00000173480.6	ZNF417	FALSE	FALSE	FALSE	1	2	0	7.491962	8.573349	7.87905	9.127754	8.573349	7.87905	0.8207892105768846	1	1
ENSG00000152454.3	ZNF256	FALSE	FALSE	FALSE	1	1	0	5.397699	11.078473	16.876714	5.397699	11.078473	16.876714	1	1	1
ENSG00000121413.8	ZSCAN18	FALSE	FALSE	FALSE	2	3	0	2.423845	3.816096	5.592043	7.382394	8.317962999999999	14.324681	0.32832777551563896	0.4587777079556618	0.3903781871303103
ENSG00000130725.3	UBE2M	FALSE	FALSE	FALSE	1	1	0	27.392976	34.745924	26.870256	27.392976	34.745924	26.870256	1	1	1
ENSG00000177732.6	SOX12	FALSE	FALSE	FALSE	2	2	0	5.006158	2.939333	1.922695	5.006158	2.939333	1.922695	1	1	1
ENSG00000125818.13	PSMF1	FALSE	FALSE	FALSE	2	4	0	46.591521	44.945625	48.215456	159.29895	157.710771	159.512054	0.2924785191616141	0.28498766897791655	0.30226841665520776
ENSG00000125885.9	MCM8	FALSE	FALSE	FALSE	1	3	0	1.149369	2.125338	2.6836	24.765905	33.633352	50.448795000000004	0.04640932766236486	0.06319138217326659	0.053194531207336075
ENSG00000088766.7	CRLS1	FALSE	FALSE	FALSE	1	2	0	5.338762	4.220603	6.944864	18.939372	19.890414	19.333295	0.28188696013785464	0.21219281810826057	0.35921781569049666
ENSG00000125868.11	DSTN	FALSE	FALSE	FALSE	1	2	0	336.646195	424.995311	329.467157	341.301781	431.74703	332.674889	0.9863593269675905	0.9843618634736179	0.9903577573599189
ENSG00000125871.9	MGME1	FALSE	FALSE	FALSE	3	3	0	24.804949999999998	30.917802	35.537971	24.804949999999998	30.917802	35.537971	1	1	1
ENSG00000101003.8	GINS1	FALSE	FALSE	FALSE	1	1	0	181.184765	157.641122	137.191283	181.184765	157.641122	137.191283	1	1	1
ENSG00000088325.11	TPX2	FALSE	FALSE	FALSE	1	1	0	77.159692	79.219754	83.233982	77.159692	79.219754	83.233982	1	1	1
ENSG00000171456.12	ASXL1	TRUE	FALSE	FALSE	2	2	0	0.696487	0.89935	1.805524	0.696487	0.89935	1.805524	1	1	1
ENSG00000125970.7	RALY	FALSE	FALSE	FALSE	2	2	0	42.655675	40.343288	44.183077999999995	42.655675	40.343288	44.183077999999995	1	1	1
ENSG00000131043.7	AAR2	FALSE	FALSE	FALSE	1	2	0	0.924697	0.508742	1.277458	8.696854	9.828618	11.67869	0.10632545975820681	0.05176129543339664	0.10938367231256245
ENSG00000101084.12	C20orf24	FALSE	FALSE	FALSE	1	2	0	26.093411	30.904162	35.515405	52.465717	36.912888	48.867575	0.4973421215228985	0.8372187513477677	0.7267683121169815
ENSG00000132792.14	CTNNBL1	FALSE	FALSE	FALSE	1	1	0	33.166031	34.828211	40.179108	33.166031	34.828211	40.179108	1	1	1
ENSG00000101413.7	RPRD1B	FALSE	FALSE	FALSE	1	1	0	0.822208	1.726529	1.285772	0.822208	1.726529	1.285772	1	1	1
ENSG00000101057.11	MYBL2	FALSE	FALSE	FALSE	2	2	0	163.020191	137.302311	157.341767	163.020191	137.302311	157.341767	1	1	1
ENSG00000166913.8	YWHAB	FALSE	FALSE	FALSE	1	2	0	25.48009	22.970247	31.072581	144.24878999999999	146.905392	137.062004	0.17663988723926213	0.1563608162183727	0.22670455774161888
ENSG00000175063.12	UBE2C	FALSE	FALSE	FALSE	1	5	0	2.596354	3.126947	2.531221	659.2280900000001	686.5892490000001	805.132881	0.003938475983327712	0.004554319783705205	0.0031438549582724095
ENSG00000124207.12	CSE1L	FALSE	FALSE	FALSE	2	2	0	379.833491	509.911472	562.678495	379.833491	509.911472	562.678495	1	1	1
ENSG00000196396.5	PTPN1	FALSE	FALSE	FALSE	2	2	0	18.025932	27.174958	21.734879	18.025932	27.174958	21.734879	1	1	1
ENSG00000087510.5	TFAP2C	FALSE	FALSE	FALSE	1	2	0	6.722775	2.965502	4.829922	7.959711	4.2793149999999995	5.371818	0.8446003881296695	0.6929852090813601	0.8991224200075281
ENSG00000124164.11	VAPB	FALSE	FALSE	FALSE	2	2	0	38.958794	71.4036	122.496042	38.958794	71.4036	122.496042	1	1	1
ENSG00000196227.6	FAM217B	FALSE	FALSE	FALSE	2	2	0	6.23082	5.350227	5.151325	6.23082	5.350227	5.151325	1	1	1
ENSG00000130703.11	OSBPL2	FALSE	FALSE	FALSE	2	2	0	26.000693000000002	34.31483	29.527388	26.000693000000002	34.31483	29.527388	1	1	1
ENSG00000125534.5	PPDPF	FALSE	FALSE	FALSE	2	2	0	123.293713	119.62484699999999	130.001079	123.293713	119.62484699999999	130.001079	1	1	1
ENSG00000258366.3	RTEL1	FALSE	FALSE	FALSE	2	3	0	2.80293	4.034548	3.8361620000000003	3.28447	6.564935999999999	6.2345690000000005	0.8533888268122407	0.6145601419419778	0.6153050836393021
ENSG00000101266.12	CSNK2A1	FALSE	FALSE	FALSE	3	3	0	362.52850900000004	368.65016	329.375383	362.52850900000004	368.65016	329.375383	1	1	1
ENSG00000125835.13	SNRPB	FALSE	FALSE	FALSE	1	2	0	126.985365	178.307783	298.579893	443.546173	496.53027099999997	844.294758	0.28629570658024817	0.3591075779546984	0.35364413929003696
ENSG00000132635.12	PCED1A	FALSE	FALSE	FALSE	1	2	0	1.25699	1.320767	1.421672	1.903936	1.857176	1.989384	0.6602060153282463	0.7111695391282248	0.7146292520699875
ENSG00000101220.13	C20orf27	FALSE	FALSE	FALSE	2	2	0	6.747136	5.032909	6.061318	6.747136	5.032909	6.061318	1	1	1
ENSG00000089057.10	SLC23A2	FALSE	FALSE	FALSE	2	2	0	1.755098	2.931265	3.49579	1.755098	2.931265	3.49579	1	1	1
ENSG00000089063.10	TMEM230	FALSE	FALSE	FALSE	2	5	0	35.207368	28.234577	37.210111	227.30819300000002	307.183164	257.853489	0.15488824901265216	0.09191446768221972	0.14430718445698437
ENSG00000132646.6	PCNA	FALSE	FALSE	FALSE	2	2	0	106.373884	93.405875	94.023229	106.373884	93.405875	94.023229	1	1	1
ENSG00000101311.11	FERMT1	FALSE	FALSE	FALSE	1	2	0	0.658268	1.373884	0.806801	0.800702	1.470752	0.84885	0.8221135953201065	0.9341370944931573	0.9504635683571891
ENSG00000125863.13	MKKS	FALSE	FALSE	FALSE	1	1	0	20.64949	30.992248	36.111053	20.64949	30.992248	36.111053	1	1	1
ENSG00000089123.11	TASP1	FALSE	FALSE	FALSE	1	1	0	4.51814	11.409672	11.419658	4.51814	11.409672	11.419658	1	1	1
ENSG00000089177.13	KIF16B	FALSE	FALSE	FALSE	1	2	0	4.017183	4.783138	4.52956	5.146498	9.8112	7.110803000000001	0.7805663190775552	0.487518142530985	0.6369969748845523
ENSG00000101439.4	CST3	FALSE	FALSE	FALSE	3	3	0	31.991592	27.105650999999998	27.750631000000002	31.991592	27.105650999999998	27.750631000000002	1	1	1
ENSG00000125977.6	EIF2S2	FALSE	FALSE	TRUE	1	1	0	251.541916	241.725065	244.499814	251.541916	241.725065	244.499814	1	1	1
ENSG00000198646.9	NCOA6	FALSE	FALSE	FALSE	2	2	0	5.246725	4.337741	5.51553	5.246725	4.337741	5.51553	1	1	1
ENSG00000088298.8	EDEM2	FALSE	FALSE	FALSE	1	5	0	1.183677	4.43306	6.182998	4.800467	15.461558	27.739206	0.24657538526980813	0.2867149610666661	0.22289743981857305
ENSG00000101019.17	UQCC1	FALSE	FALSE	FALSE	1	4	0	188.725938	181.535659	292.913283	466.553965	533.841184	710.197019	0.4045104149956158	0.34005555292639245	0.41243947125044184
ENSG00000214078.7	CPNE1	FALSE	FALSE	FALSE	0	3	0	0	0	0	35.498281	54.653890000000004	61.375789	0	0	0
ENSG00000244462.3	RBM12	FALSE	FALSE	FALSE	2	3	0	18.27913	31.847953999999998	26.265973000000002	41.870777	36.702338	36.548952	0.4365605634688843	0.8677363823525357	0.7186518781715
ENSG00000131051.16	RBM39	FALSE	FALSE	TRUE	3	3	0	85.780224	160.986031	236.65867799999998	85.780224	160.986031	236.65867799999998	1	1	1
ENSG00000171222.6	SCAND1	FALSE	FALSE	FALSE	2	2	0	4.918528	4.034673	4.545841	4.918528	4.034673	4.545841	1	1	1
ENSG00000149636.11	DSN1	FALSE	FALSE	FALSE	4	4	0	26.163379000000003	31.893117999999998	33.036762	26.163379000000003	31.893117999999998	33.036762	1	1	1
ENSG00000101347.7	SAMHD1	FALSE	FALSE	FALSE	1	2	0	15.551102	10.862721	11.012531	15.90117	11.164318	11.587038999999999	0.9779847646431049	0.9729856315450707	0.9504180489942253
ENSG00000132824.9	SERINC3	FALSE	FALSE	FALSE	1	2	0	23.795172	28.854374	31.467302	33.65014	38.32072	42.397882	0.7071344131109113	0.7529705600521075	0.7421904235687999
ENSG00000101473.12	ACOT8	FALSE	FALSE	FALSE	1	1	0	29.692832	52.369459	60.657411	29.692832	52.369459	60.657411	1	1	1
ENSG00000080189.10	SLC35C2	FALSE	FALSE	FALSE	4	4	0	2.6632379999999998	5.964549	8.727098	2.6632379999999998	5.964549	8.727098	1	1	1
ENSG00000062598.13	ELMO2	FALSE	FALSE	FALSE	3	6	0	1.183306	0.956899	3.603289	2.875553	3.8110340000000003	5.713528	0.4115055434554675	0.2510864505538392	0.6306592004099744
ENSG00000124214.15	STAU1	FALSE	FALSE	TRUE	3	4	0	13.14434	10.067779	14.291801	59.091296	68.072482	72.7646	0.22244122044640888	0.1478979273886326	0.19641145557042847
ENSG00000101126.11	ADNP	FALSE	FALSE	FALSE	1	4	0	2.776337	2.229655	2.290537	7.801874	8.012811000000001	9.02802	0.3558551445460411	0.2782612743517849	0.25371421419093004
ENSG00000020256.15	ZFP64	FALSE	FALSE	FALSE	3	5	0	8.357016999999999	7.50668	9.326704	9.381077	40.494225	28.355621	0.8908376937957123	0.18537655678062737	0.3289190527691141
ENSG00000101182.10	PSMA7	FALSE	FALSE	FALSE	1	2	0	239.556542	220.81413	229.980151	322.601564	291.025512	319.548732	0.7425771252615502	0.7587449240532562	0.7197029059091996
ENSG00000101191.12	DIDO1	FALSE	FALSE	FALSE	1	3	0	4.238061	2.193523	0.500547	5.568102	3.9285159999999997	3.129122	0.7611320697788942	0.5583591870314388	0.15996404103131803
ENSG00000205726.9	ITSN1	FALSE	FALSE	FALSE	2	2	0	3.806673	4.844518	5.992023	3.806673	4.844518	5.992023	1	1	1
ENSG00000198743.5	SLC5A3	FALSE	FALSE	FALSE	1	1	0	1.713905	1.40176	1.626418	1.713905	1.40176	1.626418	1	1	1
ENSG00000182093.10	WRB	FALSE	FALSE	FALSE	1	2	0	4.848252	4.784036	2.050751	29.357167999999998	28.775566	12.607991	0.16514712863311612	0.16625341096679036	0.16265485912862723
ENSG00000182362.9	YBEY	FALSE	FALSE	FALSE	1	4	0	3.663328	5.779554	5.300212	83.769864	177.590342	180.12149399999998	0.043730857674545105	0.03254430356353501	0.02942576081453111
ENSG00000160310.12	PRMT2	FALSE	FALSE	FALSE	2	4	0	6.5020690000000005	5.556686	5.20076	81.421727	93.201606	108.721628	0.07985668247984964	0.05962006706193453	0.0478355603725875
ENSG00000154734.10	ADAMTS1	FALSE	FALSE	FALSE	1	1	0	1.519649	2.130844	1.144391	1.519649	2.130844	1.144391	1	1	1
ENSG00000156304.10	SCAF4	FALSE	FALSE	FALSE	2	2	0	6.389114	10.4165	8.127652	6.389114	10.4165	8.127652	1	1	1
ENSG00000159079.14	C21orf59	FALSE	FALSE	FALSE	2	2	0	39.977843	40.732809	37.067443000000004	39.977843	40.732809	37.067443000000004	1	1	1
ENSG00000159267.10	HLCS	FALSE	FALSE	FALSE	2	2	0	2.773821	2.957078	3.561665	2.773821	2.957078	3.561665	1	1	1
ENSG00000173276.9	ZBTB21	FALSE	FALSE	FALSE	3	3	0	16.898181	14.708422	15.80179	16.898181	14.708422	15.80179	1	1	1
ENSG00000183255.7	PTTG1IP	FALSE	FALSE	FALSE	2	2	0	11.118164	12.737953	44.857134	11.118164	12.737953	44.857134	1	1	1
ENSG00000160285.10	LSS	FALSE	FALSE	FALSE	1	1	0	1.753217	0.96807	1.279011	1.753217	0.96807	1.279011	1	1	1
ENSG00000099968.13	BCL2L13	FALSE	FALSE	FALSE	1	4	0	32.327098	30.186613	35.63784	45.938847	49.2449	52.999671	0.7036985059725159	0.6129896293829412	0.6724162495272847
ENSG00000093010.7	COMT	FALSE	FALSE	FALSE	3	4	0	3.06342	3.6799679999999997	4.924804	41.110820000000004	56.422043	61.773457	0.07451614927651648	0.06522216857691593	0.07972362628175399
ENSG00000128191.9	DGCR8	TRUE	TRUE	FALSE	1	2	0	0	1.697851	1.153179	3.886565	11.042146	12.120080999999999	0	0.1537609627693747	0.0951461463005074
ENSG00000099942.8	CRKL	FALSE	FALSE	FALSE	1	1	0	5.045157	4.086446	4.943988	5.045157	4.086446	4.943988	1	1	1
ENSG00000240972.1	MIF	FALSE	FALSE	FALSE	1	1	0	144.187566	104.779753	90.704029	144.187566	104.779753	90.704029	1	1	1
ENSG00000138942.11	RNF185	FALSE	FALSE	FALSE	2	2	0	16.65652	19.310783	17.353607999999998	16.65652	19.310783	17.353607999999998	1	1	1
ENSG00000100281.9	HMGXB4	FALSE	FALSE	FALSE	1	1	0	20.629418	19.33502	13.975447	20.629418	19.33502	13.975447	1	1	1
ENSG00000100284.16	TOM1	FALSE	FALSE	FALSE	1	3	0	0.873547	1.092427	2.05252	24.159167	32.901261	51.851976	0.03615799336127773	0.033203195464149536	0.039584219509783
ENSG00000128283.6	CDC42EP1	FALSE	FALSE	FALSE	1	1	0	6.766903	12.674817000000001	16.093089	6.766903	12.674817000000001	16.093089	1	1	1
ENSG00000100335.8	MIEF1	FALSE	FALSE	FALSE	1	2	0	8.39473	9.342795	12.624415	8.486809999999998	9.809793	12.922355000000001	0.9891502225217721	0.9523947141392279	0.9769438310586576
ENSG00000128272.10	ATF4	FALSE	FALSE	FALSE	3	3	0	299.148456	696.56137	786.250458	299.148456	696.56137	786.250458	1	1	1
ENSG00000100354.16	TNRC6B	FALSE	FALSE	FALSE	2	4	0	4.0622490000000004	4.604977	3.796169	8.44134	6.93971	7.423912	0.4812327189758972	0.6635690828579293	0.5113434803645301
ENSG00000100359.16	SGSM3	FALSE	FALSE	FALSE	2	2	0	42.91721	56.211318999999996	57.76631	42.91721	56.211318999999996	57.76631	1	1	1
ENSG00000196419.8	XRCC6	FALSE	FALSE	TRUE	1	4	0	1194.770733	1041.802454	1036.461696	1313.24585	1121.664423	1125.750033	0.9097845106458932	0.928800479570885	0.92068546801455
ENSG00000100347.10	SAMM50	FALSE	FALSE	FALSE	1	2	0	63.872542	66.882537	67.509743	116.356235	115.63258400000001	131.211826	0.5489395733713798	0.5784056248366809	0.5145095915363604
ENSG00000093000.14	NUP50	FALSE	FALSE	FALSE	4	4	0	33.996764	35.996986	37.945707	33.996764	35.996986	37.945707	1	1	1
ENSG00000100376.7	FAM118A	FALSE	FALSE	FALSE	1	3	0	1.605135	3.106899	1.798805	2.605714	4.963306	3.8034100000000004	0.6160058241234456	0.6259736957584319	0.4729453306375068
ENSG00000130638.11	ATXN10	FALSE	FALSE	FALSE	1	1	0	47.112773	43.367821	49.866561	47.112773	43.367821	49.866561	1	1	1
ENSG00000100426.6	ZBED4	FALSE	FALSE	FALSE	1	1	0	3.748268	2.757136	2.494929	3.748268	2.757136	2.494929	1	1	1
ENSG00000025770.14	NCAPH2	FALSE	FALSE	FALSE	1	2	0	0.88506	2.225042	0.789308	5.692224	2.225042	8.509368	0.15548579957499914	1	0.09275753498967255
ENSG00000100030.10	MAPK1	TRUE	FALSE	FALSE	1	1	0	16.433863	12.947834	11.227296	16.433863	12.947834	11.227296	1	1	1
ENSG00000198477.3	ZNF280B	FALSE	FALSE	FALSE	2	2	0	3.874936	4.617913	3.985764	3.874936	4.617913	3.985764	1	1	1
ENSG00000185686.13	PRAME	FALSE	FALSE	FALSE	2	4	0	0.63695	0.517944	0	5.163447	5.994881	3.246814	0.12335751679062457	0.08639771164765404	0
ENSG00000100099.16	HPS4	FALSE	FALSE	FALSE	2	3	0	4.327812	6.263377	5.8089390000000005	5.19274	6.832688	6.752297	0.8334351421407581	0.9166783263043768	0.8602908017819714
ENSG00000100109.12	TFIP11	FALSE	FALSE	TRUE	4	4	0	13.442808	13.576599	14.637872999999999	13.442808	13.576599	14.637872999999999	1	1	1
ENSG00000100263.9	RHBDD3	FALSE	FALSE	FALSE	1	1	0	3.987249	16.563845	23.998686	3.987249	16.563845	23.998686	1	1	1
ENSG00000128335.9	APOL2	FALSE	FALSE	FALSE	2	2	0	6.003888999999999	9.535862	7.074483000000001	6.003888999999999	9.535862	7.074483000000001	1	1	1
ENSG00000183741.7	CBX6	FALSE	FALSE	FALSE	1	1	0	13.918202	19.086788	15.736961	13.918202	19.086788	15.736961	1	1	1
ENSG00000196588.10	MKL1	TRUE	FALSE	FALSE	1	1	0	4.236858	3.489241	4.130327	4.236858	3.489241	4.130327	1	1	1
ENSG00000100372.10	SLC25A17	FALSE	FALSE	FALSE	0	2	0	0	0	0	100.03506	246.14874700000001	244.80715500000002	0	0	0
ENSG00000100401.15	RANGAP1	FALSE	FALSE	FALSE	1	3	0	46.121479	43.072084	86.008464	49.811366	47.452372	93.253839	0.9259227903928594	0.9076908526300855	0.9223048072047737
ENSG00000100266.13	PACSIN2	FALSE	FALSE	FALSE	2	2	0	33.668257999999994	36.272441	39.520159	33.668257999999994	36.272441	39.520159	1	1	1
ENSG00000188636.3	LDOC1L	FALSE	FALSE	FALSE	1	1	0	0.872606	0.906501	0.943173	0.872606	0.906501	0.943173	1	1	1
ENSG00000128159.7	TUBGCP6	FALSE	FALSE	FALSE	1	2	0	0	0.137094	0.483933	0.66334	1.297377	1.349322	0	0.1056701328912105	0.35864901039188574
ENSG00000100299.13	ARSA	FALSE	FALSE	FALSE	3	3	0	0.233756	0.431066	0.282603	0.233756	0.431066	0.282603	1	1	1
ENSG00000004961.10	HCCS	FALSE	FALSE	FALSE	1	3	0	9.544364	4.535913	6.106962	9.936357	7.005046	14.379475	0.9605496259846542	0.6475208014337094	0.4246999281962659
ENSG00000123595.5	RAB9A	FALSE	FALSE	FALSE	1	1	0	74.654636	90.498121	88.441892	74.654636	90.498121	88.441892	1	1	1
ENSG00000047634.10	SCML1	FALSE	FALSE	FALSE	3	3	0	117.44412299999999	126.116129	110.09295800000001	117.44412299999999	126.116129	110.09295800000001	1	1	1
ENSG00000102172.11	SMS	FALSE	FALSE	FALSE	1	3	0	212.131959	180.746816	132.796065	223.611193	217.87503999999998	156.008256	0.9486643139549817	0.829589364619279	0.8512117781766627
ENSG00000130066.12	SAT1	FALSE	FALSE	FALSE	1	1	0	861.805715	1682.875873	1526.545187	861.805715	1682.875873	1526.545187	1	1	1
ENSG00000005889.11	ZFX	FALSE	FALSE	FALSE	4	5	0	20.015372	8.099951	29.521209	24.265449	11.413376	36.113209	0.8248506755428263	0.7096893154137742	0.8174629122546269
ENSG00000156298.8	TSPAN7	FALSE	FALSE	FALSE	1	3	0	2.050257	1.99759	0.582307	2.452669	3.151	1.343488	0.8359289410841821	0.6339543002221517	0.4334292528105945
ENSG00000165175.11	MID1IP1	FALSE	FALSE	FALSE	2	2	0	7.551241000000001	11.818093000000001	13.718302	7.551241000000001	11.818093000000001	13.718302	1	1	1
ENSG00000124486.8	USP9X	FALSE	FALSE	FALSE	1	1	0	4.27453	4.452696	6.870586	4.27453	4.452696	6.870586	1	1	1
ENSG00000215301.5	DDX3X	TRUE	TRUE	TRUE	2	3	0	241.013454	149.029302	296.38248200000004	242.264983	156.008305	317.82134	0.9948340491287592	0.9552651828375418	0.9325443093280018
ENSG00000102225.11	CDK16	FALSE	FALSE	FALSE	2	3	0	27.305315999999998	33.809198	35.99556	27.305315999999998	33.809198	36.679201	1	1	0.9813616169010878
ENSG00000078061.8	ARAF	TRUE	FALSE	FALSE	2	3	0	1.485665	2.450447	7.073589	10.552306000000002	6.847966	7.073589	0.14079055326864098	0.3578357427592368	1
